gene	0	12	24	48	72
A17C_Medtr2g027870_rep3	1.2024699637957117	0.4322467893110669	0.16263972955378686	0.27182404556692474	1.0396063455947742
A17C_Medtr1g090987_rep3	4.3052166410985855	3.083780688366748	2.078723679244927	2.801641543481295	4.019761210184152
A17C_Medtr3g095910_rep2	3.9493792940890993	3.1211259480700284	3.0875759893654435	3.3755492093978683	3.9086207917474014
A17C_Medtr1g111120_rep1	0.15402145397935554	0.0	0.0	0.0	0.1016500760944348
A17C_Medtr4g102450_rep1	3.396707521383976	0.6232425887832911	0.8530641464027859	0.0	2.8808813972376512
A17R_Medtr4g074660_rep2	0.12741317215951667	0.03468526620971905	0.0	0.0	0.152724260688704
A17C_Medtr7g109220_rep2	0.2978761550460948	0.0	0.0	0.0	0.2240402742179301
A17R_Medtr4g092070_rep2	0.02856915219677092	0.0	0.0	0.0	0.01673401575980127
A17C_Medtr1g021820_rep1	3.0320420524401923	2.152507948364903	2.2368497400581155	2.477159211186641	2.7592268657808328
A17R_Medtr1g096270_rep2	2.8248357271072635	2.423847054598434	2.4579444393105585	2.5439082587439685	2.7708995056081376
A17R_Medtr6g027670_rep2	0.6629650127224294	0.3068455003142828	0.0	0.05889368905356863	0.5062295507949759
A17C_Medtr3g109030_rep1	2.2667365763650937	1.831877241191673	1.3037320487883866	1.5778920274693542	2.1036654827656966
A17R_Medtr8g107510_rep3	2.0934474964230776	1.0551956542421246	1.1238868763840226	1.1809965053245983	1.6379965823657978
A17R_Medtr1g024085_rep2	1.8828386557672512	0.561692721398309	0.7731523970140524	1.0021624211506208	1.7896597054700514
A17R_Medtr2g091110_rep1	0.35200515946691746	0.1579060503032863	0.15315678806142052	0.15574923267794485	0.3265373481399519
A17C_Medtr4g124650_rep1	1.8964656161894256	1.5616927213983092	1.279768421593595	1.4963771267307826	1.7786291258955675
A17R_Medtr7g109410_rep3	3.4989316249031504	2.732341567640759	2.4230402533615125	2.677620992453587	3.0743341661027426
A17C_Medtr7g033910_rep1	2.72515945394443	2.4920240722768865	2.49552462121588	2.5666528163218665	2.8081104216083137
A17R_Medtr4g108150_rep3	8.297767657893589	0.13136997956683108	0.19324607567693144	1.7737150705940743	5.3652492663227145
A17R_Medtr7g117690_rep1	2.563158130402808	1.1542375395097355	0.9944590420423621	1.3317052164988925	2.109806282754
A17R_Medtr8g062702_rep1	0.05889368905356863	0.0	0.0	0.026209879322848628	0.06809751638340833
A17R_Medtr1g046490_rep3	6.1241419954807865	1.9800253002387345	1.4910834537182558	1.3309407734867618	4.563402220588804
A17R_Medtr1g023770_rep2	0.17802406415942013	0.052879559602948864	0.05797006863732995	0.09850939213407127	0.1928254035523912
A17C_Medtr8g018270_rep1	2.091417754745768	0.5193741590935794	0.804053558967353	0.4771592111866411	1.4108837771955804
A17R_Medtr7g112870_rep2	2.876500575464558	2.3708152532709006	2.390209090228272	2.4533858803664503	2.94965943207136
